155,1,1,1,1,1,1,0,0,1,0,0
156,1,0,0,1,0,0,1,0,0,1,1
157,1,0,0,0,1,1,1,1,1,0,0
158,1,0,0,1,1,1,1,0,1,1,0
159,1,0,0,0,0,0,0,1,1,0,0
160,1,0,0,0,0,0,1,0,1,1,0
161,0,0,1,1,1,1,1,0,1,0,0
162,0,0,0,0,1,1,1,0,1,0,0
163,0,1,1,0,1,1,0,0,1,0,0
164,1,0,0,1,1,1,1,0,1,1,1
165,0,1,1,1,0,1,1,1,1,0,0
166,0,1,1,1,1,1,1,0,1,1,1
167,0,1,1,1,1,1,1,0,1,1,0
168,0,0,1,0,1,1,1,0,0,1,0
169,1,0,0,0,1,1,0,1,1,1,1
170,0,1,1,1,1,1,1,1,1,0,0
171,1,0,0,0,1,1,1,1,1,1,0
172,1,0,0,0,0,0,1,0,1,0,0
173,0,0,0,0,1,1,0,0,0,0,0
174,0,1,0,1,1,1,1,1,1,1,0
175,0,1,1,0,1,1,1,0,1,1,0
176,1,0,0,1,1,1,1,1,1,1,0
177,0,0,0,0,0,0,0,0,0,1,1
178,0,1,1,1,1,1,1,0,0,1,0
179,0,1,1,1,1,1,1,0,1,0,0
180,0,1,1,1,1,1,1,0,1,1,0
181,1,0,0,0,0,0,0,0,0,0,0
182,1,1,0,1,1,1,0,0,0,1,1
183,0,1,1,0,0,1,1,1,1,0,1
184,1,0,0,1,1,1,0,0,1,1,0
185,1,0,0,1,1,1,1,0,0,0,0
186,1,0,0,0,1,1,1,0,1,0,0
187,1,0,0,1,1,1,1,0,1,1,0
188,1,0,0,1,1,1,1,0,1,1,0
189,0,1,1,1,1,1,1,0,0,0,0
190,0,1,1,0,1,1,1,0,0,0,0
191,0,0,1,1,1,1,1,1,1,0,0
192,1,1,0,1,1,1,1,0,1,0,0
193,1,0,0,0,1,1,1,0,0,0,0
194,1,0,0,0,1,1,1,0,0,0,0
195,1,0,0,0,0,1,1,1,1,0,0
196,0,0,0,1,1,1,0,0,1,0,1
197,1,1,1,0,0,0,1,0,1,0,0
198,1,1,0,1,1,1,1,0,1,0,0
199,1,0,0,1,1,1,0,0,0,1,1
200,0,0,1,1,1,1,1,1,1,0,0
201,0,1,1,0,0,0,1,0,1,0,0
202,0,0,1,1,1,1,1,0,0,0,0
203,1,0,0,1,0,1,1,0,1,1,0
204,1,0,0,1,1,1,1,0,1,1,0
205,1,0,0,1,1,1,1,0,1,1,1
206,1,0,0,0,1,1,0,0,0,1,1
207,0,1,1,1,1,1,1,0,1,1,1
208,1,0,0,1,1,1,1,0,0,1,1
209,1,0,0,1,0,0,1,0,0,1,0
210,1,0,0,0,0,1,0,0,1,1,1
211,1,0,0,0,1,1,1,0,1,0,0
212,1,1,0,0,1,1,1,0,1,1,1
213,1,1,0,1,0,0,1,0,1,0,0
214,1,0,0,0,1,1,0,0,0,0,0
215,1,0,0,0,0,0,1,0,1,0,0
216,1,1,1,1,1,1,1,1,1,1,0
217,1,0,0,1,1,1,1,1,1,0,0
218,1,0,0,1,1,1,1,1,1,0,0
219,1,0,0,1,0,1,1,0,1,1,1
220,1,0,0,0,0,0,0,1,1,0,0
221,0,1,1,1,1,1,0,0,0,0,0
222,1,0,0,1,1,1,1,0,1,1,1
223,0,1,1,1,1,1,1,1,1,1,0
224,1,0,0,1,1,1,1,1,1,1,0
225,0,0,1,1,1,1,0,0,0,0,0
226,1,0,0,0,1,1,0,0,0,1,1
227,1,1,1,1,0,0,1,1,1,1,1
228,1,0,0,1,1,1,1,0,1,1,0
229,1,0,1,1,1,1,1,0,0,1,0
230,1,0,0,1,1,1,0,0,1,0,0
231,1,0,0,1,0,1,1,1,1,0,0
232,0,0,0,1,1,1,1,1,1,0,0
233,1,1,1,1,1,1,1,1,1,1,0
234,0,1,1,1,1,1,1,0,1,0,0
235,1,0,0,0,0,0,1,0,1,1,1
236,1,0,0,1,1,1,1,1,1,0,0
237,0,0,0,1,1,1,1,1,1,1,1
238,1,1,0,1,0,0,1,1,1,0,0
239,1,0,0,1,1,1,1,0,1,1,0
240,1,0,0,1,1,1,1,0,1,1,0
241,0,0,0,0,0,0,0,0,1,1,0
242,0,0,0,0,0,0,1,0,0,1,0
243,0,1,1,1,1,1,0,1,1,0,0
244,1,0,0,0,0,0,1,0,1,1,0
245,0,0,1,1,1,1,1,0,0,0,0
246,1,0,0,0,1,1,1,1,1,0,0
247,1,0,0,1,1,1,1,0,1,1,1
248,1,0,0,0,0,0,1,0,0,0,0
249,0,1,1,1,1,1,1,0,1,1,1
250,1,0,0,1,1,1,1,0,1,0,0
251,0,1,1,1,1,1,1,1,1,1,1
252,1,1,0,1,0,0,1,0,1,0,0
253,0,1,0,1,1,1,1,0,1,1,1
254,1,1,0,1,0,1,1,1,1,0,0
255,1,0,0,1,1,1,1,0,1,1,0
256,1,0,0,1,1,1,1,0,1,1,0
257,1,0,0,0,0,0,0,0,1,1,1
258,1,0,0,1,1,1,1,1,1,0,0
259,0,1,1,1,0,1,1,1,1,0,0
260,0,1,0,1,1,1,1,1,1,0,0
261,0,0,1,1,1,1,1,0,0,1,1
262,0,1,1,1,1,1,1,1,1,0,0
263,1,0,0,1,0,0,1,0,0,0,0
264,1,0,0,1,1,1,1,0,1,0,0
265,1,0,0,0,1,1,1,0,0,1,1
266,1,0,0,0,1,1,0,0,1,0,0
267,1,0,0,0,0,0,1,0,1,1,0
268,1,0,0,1,0,0,0,0,1,0,0
269,1,1,0,0,0,0,1,0,1,0,0
270,1,0,0,0,1,1,1,0,1,1,1
271,0,1,1,0,1,1,1,0,0,0,0
272,1,0,0,1,0,0,1,1,1,1,1
273,1,1,0,0,0,0,1,1,1,0,0
274,1,0,0,0,1,1,1,0,1,0,0
275,0,1,1,1,0,1,1,0,1,1,1
276,0,0,0,0,0,0,1,0,1,1,0
277,1,0,1,0,0,1,1,0,1,1,0
278,1,0,0,1,1,1,1,1,1,0,0
279,0,0,1,1,0,0,1,1,1,0,0
280,0,1,1,1,1,1,1,0,1,1,0
281,1,0,0,1,1,1,1,0,1,0,1
282,1,1,0,0,0,0,1,0,1,1,1
283,1,0,0,1,1,1,1,0,1,1,1
284,0,0,0,1,1,1,1,1,1,1,1
285,1,1,0,1,1,1,1,1,1,0,0
286,0,1,0,0,0,0,1,0,0,1,1
287,1,0,1,1,0,0,0,0,0,0,0
288,0,1,1,1,1,1,1,0,1,0,0
289,1,1,0,0,0,0,1,0,1,0,0
290,1,1,0,1,1,1,1,0,1,1,1
291,1,0,0,1,0,0,1,0,1,0,0
292,1,1,0,1,1,1,0,0,1,1,0
293,0,1,1,0,0,0,1,0,1,1,0
294,1,0,0,1,1,1,1,0,1,1,1
295,1,1,0,1,1,1,1,1,1,1,1
296,1,1,1,0,0,0,1,1,1,0,1
297,1,1,1,0,1,1,1,0,1,0,0
298,1,1,0,1,0,0,0,0,0,1,0
299,1,0,0,1,1,1,1,0,0,1,1
300,1,0,0,0,0,0,1,1,1,1,0
301,1,0,0,1,1,1,1,0,1,1,0
302,0,1,1,1,1,1,1,0,1,1,1
303,0,1,1,1,1,1,0,0,1,0,0
304,1,0,1,1,1,1,1,0,1,1,0
305,0,1,1,1,1,1,1,0,1,1,1
306,1,0,0,1,1,1,1,0,1,1,0
307,1,0,0,1,1,1,1,1,1,1,0
308,1,0,0,1,1,1,1,0,1,0,0
309,0,0,0,0,1,1,0,0,1,1,0
310,0,0,0,1,0,1,0,0,1,1,0
311,1,0,1,1,1,1,1,0,1,0,0
312,1,0,0,1,1,1,1,0,1,0,0
313,1,0,0,0,1,1,1,0,1,0,0
314,1,0,0,1,1,1,1,0,1,1,1
315,1,0,0,1,0,0,1,1,0,0,0
316,1,1,1,1,1,1,1,1,1,1,1
317,0,1,1,1,1,0,1,0,1,1,0
318,1,0,0,0,0,0,1,0,1,0,0
319,0,0,0,1,1,1,0,0,0,0,0
320,0,1,1,1,1,1,0,0,0,1,1
321,1,0,0,1,1,1,1,0,1,0,0
322,1,0,0,1,1,1,1,0,1,1,0
323,0,1,1,1,1,1,1,0,1,0,0
324,0,1,1,0,1,1,0,0,1,1,0
325,1,1,0,1,1,1,1,0,1,0,0
326,1,1,1,1,1,1,1,0,0,0,0
327,1,0,0,0,1,1,1,1,1,0,0
328,0,1,1,1,1,1,1,0,1,0,0
329,1,0,0,1,1,1,1,0,1,0,0
330,1,0,0,1,1,1,1,0,1,0,0
331,0,1,0,1,1,1,1,1,1,1,1
332,1,0,0,1,1,1,1,1,0,1,1
333,0,0,0,1,0,1,0,0,0,1,0
334,1,0,0,1,0,0,1,0,0,1,1
335,0,0,1,1,1,1,0,0,1,1,0
336,1,0,0,0,0,0,1,1,1,0,0
337,1,0,0,0,0,0,1,1,1,1,1
338,1,0,0,1,1,1,1,0,0,1,1
339,1,0,0,1,1,1,1,0,1,0,0
340,1,0,0,1,1,1,0,1,1,1,0
341,1,1,0,1,1,1,1,0,1,0,0
342,1,0,0,0,1,1,1,0,1,0,0
343,0,0,1,0,1,1,1,0,1,0,0
344,1,1,1,1,1,1,1,0,1,0,0
345,1,0,0,1,0,1,1,0,0,1,0
346,1,0,0,0,0,0,1,0,1,0,0
347,0,1,1,0,0,0,1,0,1,1,1
348,0,1,1,0,1,1,0,0,0,1,1
349,1,0,0,0,1,1,0,0,1,1,0
350,1,0,0,0,0,1,1,1,1,1,0
351,1,1,1,0,1,1,1,0,1,1,0
352,1,0,0,1,1,1,0,0,1,1,1
353,0,0,0,1,1,1,1,1,1,1,0
354,1,0,1,1,1,1,1,0,1,0,0
355,0,0,1,0,1,1,1,0,1,0,0
356,1,1,0,0,1,1,0,1,1,1,0
357,1,0,0,1,1,1,1,0,1,1,0
358,1,0,0,1,1,1,1,0,1,0,0
359,0,0,0,1,1,1,0,1,1,0,0
360,1,1,0,1,1,1,1,0,0,1,1
361,1,1,1,1,1,1,1,0,1,0,0
362,0,0,1,0,1,1,1,0,0,0,0
363,1,0,0,1,1,1,1,1,1,0,0
364,1,0,0,1,1,1,0,0,0,1,1
365,0,1,1,1,1,1,1,0,1,1,0
366,0,0,1,1,1,1,0,0,0,0,0
367,1,1,0,0,0,0,1,0,1,0,1
368,0,1,1,1,1,1,1,1,1,0,0
369,1,1,0,1,1,1,1,1,1,1,1
370,1,0,0,1,1,1,1,0,1,0,0
371,1,0,0,1,1,1,1,1,1,0,1
372,1,0,0,1,1,1,1,0,0,1,0
373,1,0,0,1,1,1,1,1,1,1,0
374,0,0,0,1,1,1,1,0,1,1,1
375,1,1,0,1,0,0,0,0,0,0,0
376,1,0,0,1,0,0,1,0,1,0,0
377,1,0,0,1,0,0,0,0,1,0,1
378,1,0,0,1,1,1,1,1,0,0,1
379,0,1,1,1,0,1,1,0,0,0,1
380,1,0,1,1,1,1,1,1,1,0,0
381,0,1,1,1,1,1,1,1,0,1,1
382,1,0,1,0,1,1,1,0,0,0,0
383,1,0,0,1,1,1,1,0,1,0,0
384,1,0,1,0,1,1,1,0,1,0,0
385,1,0,0,1,0,0,1,0,1,1,1
386,1,0,0,1,1,1,0,0,1,1,1
387,0,1,1,1,1,1,1,0,1,0,0
388,1,0,0,0,1,1,0,0,1,0,0
389,1,0,0,1,1,1,0,1,1,1,1
390,1,1,0,0,0,0,1,1,1,1,1
391,0,1,1,0,0,0,0,0,1,0,0
392,0,0,0,0,1,1,0,0,1,1,1
393,1,0,0,1,1,1,1,1,1,1,0
394,1,0,0,1,1,1,1,1,1,0,0
395,1,0,0,0,1,1,1,0,1,0,0
396,1,0,0,0,0,1,1,1,1,0,0
397,1,0,0,0,1,1,1,0,1,0,1
398,1,1,0,1,1,1,1,0,1,1,0
399,1,0,0,1,1,1,1,0,0,0,1
400,0,0,0,0,0,0,1,1,0,1,1
401,0,1,1,1,0,1,0,1,0,0,0
402,0,1,1,0,1,1,1,0,1,0,0
403,0,0,0,1,1,1,1,1,1,1,0
404,0,1,1,1,1,1,1,1,0,1,1
405,0,1,1,0,1,1,0,0,1,0,0
406,1,1,1,1,1,1,1,0,1,1,1
407,1,0,0,1,1,1,1,0,0,1,1
408,1,0,0,1,1,1,1,0,1,0,0
409,1,0,0,1,1,1,1,0,1,0,0
410,1,1,0,1,1,1,0,0,0,0,0
411,0,1,1,1,1,1,1,0,1,0,0
412,1,1,1,0,0,0,1,0,1,1,1
413,1,0,0,0,1,1,1,0,1,0,0
414,1,0,0,0,0,0,0,0,0,0,0
415,1,0,1,0,1,1,1,0,1,1,0
416,0,0,0,1,1,1,1,1,1,1,1
417,1,1,0,1,0,0,1,1,1,0,0
418,1,0,0,0,1,1,1,0,1,0,0
419,1,0,0,1,1,1,1,0,1,1,0
420,1,0,0,1,1,1,1,1,1,1,1
421,1,0,0,1,1,1,1,0,1,0,0
422,1,0,0,1,1,1,1,1,1,1,1
423,1,0,0,1,1,1,1,1,0,0,0
424,1,0,0,1,1,1,1,0,1,0,0
425,1,0,0,1,1,1,1,0,1,0,0
426,1,1,0,1,1,1,0,0,1,1,0
427,1,1,0,1,1,1,1,0,1,0,0
428,0,1,1,1,1,1,1,0,1,1,1
429,1,0,0,0,0,0,1,0,1,1,0
430,1,1,0,0,1,1,1,0,1,1,0
431,1,0,0,1,1,1,1,0,1,1,1
432,1,1,0,0,0,1,1,0,1,1,1
433,1,0,0,0,0,0,1,0,0,0,0
434,0,1,1,1,1,1,1,1,1,0,0
435,0,1,1,0,0,0,1,1,1,1,0
436,1,0,0,0,0,0,1,0,1,1,0
437,0,0,0,0,1,1,1,0,1,1,0
438,1,0,0,1,1,1,1,0,1,0,0
439,1,0,0,0,1,1,0,0,1,1,1
440,1,0,0,1,1,1,1,0,0,1,0
441,1,1,0,1,1,1,1,0,1,0,0
442,1,1,1,0,1,1,1,0,1,0,0
443,0,0,0,0,0,1,1,0,0,1,0
444,0,1,1,1,1,1,1,0,1,1,0
445,0,1,1,1,1,1,1,1,1,1,0
446,1,0,0,0,1,1,1,1,0,0,0
447,1,0,0,0,1,1,1,0,1,1,0
448,0,0,0,1,1,1,1,0,1,0,0
449,1,0,0,0,1,1,1,0,1,1,1
450,0,1,1,1,0,0,0,0,0,0,0
451,1,0,0,0,0,0,1,0,1,1,0
452,0,0,1,0,1,1,0,0,0,1,1
453,1,0,0,1,1,1,0,0,0,1,1
454,1,0,0,0,1,1,1,0,1,0,0
455,0,1,1,1,1,1,0,0,0,0,0
456,0,1,1,1,0,1,1,0,0,0,0
457,1,0,0,0,0,0,1,1,1,0,0
458,1,0,0,1,1,1,1,1,1,1,1
459,1,0,0,1,1,1,0,0,0,1,0
460,0,1,1,1,1,1,1,0,1,1,1
461,0,0,0,1,1,1,1,1,1,1,0
462,0,0,0,0,0,1,0,0,0,1,0
463,1,1,0,1,1,1,1,0,1,0,0
464,1,0,0,1,1,1,0,0,1,1,0
465,1,0,0,1,1,1,1,1,1,0,0
466,0,1,1,0,1,1,1,0,1,1,1
467,1,1,0,1,1,1,1,1,1,0,0
468,1,0,0,0,0,0,0,0,1,0,0
469,1,0,0,0,0,0,1,0,1,0,0
470,1,0,0,0,1,1,1,0,1,1,0
471,1,0,0,1,1,1,1,0,1,1,1
472,0,0,0,1,1,1,1,0,1,0,0
473,0,0,0,0,0,0,0,1,1,1,1
474,1,0,0,1,1,1,1,0,1,0,0
475,0,0,0,0,0,0,1,0,0,1,1
476,0,0,1,1,1,1,1,0,1,1,0
477,1,0,0,1,1,1,0,0,1,0,0
478,1,1,0,0,0,0,1,0,0,0,0
479,1,0,0,0,1,1,1,0,0,1,1
480,1,1,0,1,1,1,0,0,0,0,0
481,1,1,1,0,0,0,1,0,0,0,0
482,1,0,0,1,1,1,1,0,1,1,0
483,1,0,1,1,1,1,1,0,0,0,0
484,1,0,1,1,1,1,0,0,0,1,1
485,1,1,0,1,1,1,1,1,1,0,0
486,1,0,0,0,1,1,1,0,1,1,1
487,1,1,0,1,0,0,1,1,1,1,0
488,1,0,1,1,1,1,1,1,1,1,1
489,1,1,1,1,1,1,0,0,1,1,1
490,1,0,0,1,1,1,1,0,0,1,0
491,1,0,0,0,0,1,1,0,1,1,0
492,1,0,0,1,1,1,1,0,1,0,0
493,1,1,1,0,1,1,1,0,1,0,0
494,1,0,0,1,1,1,1,1,1,0,0
495,1,0,0,1,1,1,1,0,1,1,0
496,1,1,0,0,1,1,0,1,1,1,1
497,0,1,1,1,1,1,0,0,1,0,0
498,1,1,1,1,1,1,1,1,1,1,0
499,1,0,0,1,1,1,1,1,1,1,0
500,1,1,1,1,1,1,1,0,1,0,0
501,0,1,1,1,1,1,1,1,1,0,0
502,1,0,0,1,1,1,1,0,1,0,0
503,1,1,0,1,1,1,1,0,1,0,0
504,1,0,0,1,1,1,0,0,1,1,0
505,1,0,0,1,1,1,1,0,1,0,0
506,1,1,0,1,1,1,1,1,1,0,0
507,1,0,0,0,0,1,1,1,1,0,0
508,1,0,0,1,1,1,0,0,0,1,0
509,1,0,0,1,0,0,1,0,1,1,1
510,0,1,0,0,1,1,1,1,1,0,0
511,1,0,0,0,1,1,1,0,1,1,0
512,0,1,1,1,1,1,1,0,1,0,1
513,1,0,0,1,1,1,1,0,1,1,1
514,1,0,0,1,1,1,1,1,1,1,1
515,1,0,0,1,1,1,1,0,1,0,1
516,1,0,1,1,1,1,1,0,1,1,1
517,1,1,1,0,0,1,1,0,0,1,1
518,1,0,0,1,1,1,1,0,1,0,0
519,1,1,0,1,0,0,1,0,0,1,1
520,0,0,0,1,1,1,0,0,1,1,0
521,0,1,1,0,0,0,1,0,1,1,1
522,1,0,0,0,0,1,1,0,1,1,1
523,1,0,0,0,1,1,1,1,1,0,0
524,1,1,1,0,0,1,1,0,1,1,1
525,1,0,0,1,1,1,1,1,1,0,0
526,1,0,0,1,1,1,1,1,0,1,1
527,1,0,0,0,1,1,1,1,1,1,0
528,0,1,1,1,0,0,0,1,1,1,1
529,1,0,0,1,0,1,1,0,1,0,0
530,1,1,0,0,0,0,1,0,1,1,1
531,1,0,0,1,1,1,0,0,0,1,1
532,1,0,0,1,1,1,1,1,1,0,0
533,1,1,0,0,0,1,1,1,1,1,0
534,1,0,0,1,1,1,1,0,0,0,0
535,1,0,0,0,1,1,1,1,1,1,0
536,1,0,1,0,1,1,1,1,1,0,0
537,1,0,0,1,1,1,0,0,1,0,0
538,0,1,1,0,0,0,1,0,1,0,0
539,1,0,0,1,1,1,1,0,1,0,0
540,1,0,0,1,0,1,1,0,1,0,1
541,1,0,0,0,0,0,1,1,1,1,0
542,1,0,0,0,1,1,1,0,1,0,0
543,1,0,0,1,1,1,1,0,1,0,0
544,0,0,0,1,1,1,1,0,1,1,0
545,0,0,0,1,1,1,1,0,1,0,0
546,1,0,1,1,1,1,1,0,1,1,1
547,0,1,1,0,1,1,1,1,1,1,0
548,1,0,0,1,1,1,1,0,1,0,0
549,1,1,0,1,1,0,1,1,1,1,1
550,0,1,1,1,1,1,1,0,1,1,1
551,1,0,0,1,1,1,1,1,1,0,0
552,0,1,1,1,1,1,1,0,1,1,1
553,0,1,1,1,1,1,1,0,1,1,1
554,1,1,1,0,1,1,1,0,1,1,1
555,1,0,0,1,1,1,1,1,1,1,0
556,0,1,1,0,0,1,0,0,1,0,0
557,1,1,0,1,1,1,0,0,1,1,0
558,0,1,1,1,1,0,1,0,1,0,0
559,0,0,0,1,1,1,0,0,0,0,0
560,1,0,0,1,1,1,1,0,1,1,1
561,1,0,0,1,0,1,0,0,0,1,1
562,1,0,0,1,1,1,1,1,0,0,0
563,1,0,0,1,1,1,1,0,1,1,1
564,1,0,0,1,1,0,1,1,1,0,0
565,1,0,0,0,0,0,0,0,0,1,1
566,0,1,0,1,1,1,1,1,1,1,0
567,1,1,0,1,1,1,1,0,1,1,1
568,0,0,0,0,1,1,1,0,0,0,0
569,0,1,1,0,0,0,1,0,1,0,0
570,0,0,0,0,0,0,1,0,1,1,0
571,0,1,1,1,0,0,1,0,1,0,0
572,0,1,1,1,1,1,1,0,1,0,0
573,0,1,1,1,1,1,1,1,1,1,0
574,1,0,0,0,1,1,1,0,1,1,1
575,1,0,0,1,1,1,1,1,1,0,0
576,1,0,0,1,1,1,1,0,1,1,0
577,1,0,0,0,1,1,0,1,1,1,1
578,1,0,1,1,1,1,1,1,1,0,0
579,0,1,1,1,1,1,1,0,1,1,1
580,0,1,1,1,1,1,1,0,0,1,1
581,0,1,1,1,0,0,1,0,1,0,0
582,1,0,0,1,0,1,1,1,1,1,1
